0.674157303,0.627570721,0.627777778,0.378006873,0.411439114,0.217021277,34,ACOFEG,OC(=O)c1cc(Oc2ccc(cc2)c2cc(nc(c2)c2ccncc2)c2ccncc2)cc(c1)C(=O)O,0
0.696629213,0.657690602,0.594444444,0.378006873,0.370848708,0.258156028,35,ACOFIK,OC(=O)c1cc(Oc2ccc(cc2)c2cc(nc(c2)c2ccncc2)c2ccncc2)cc(c1)C(=O)O,0
0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,36,ACOGAB,O=C(N1CCN(CCN(CCN(CC1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)Nc1ccncc1,1
0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,37,ACOGEF,O=C(N1CCN(CCN(CCN(CC1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)Nc1ccncc1,1
0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,38,ACOLOV,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,2
0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,39,ACOVEU,O[C@H]([C@H](C(=O)O)O)C(=O)O,0
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,40,ACRNCU,C=CC,0
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,41,ACRNCU01,[C]CC,0
0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,42,ACUBOP,OC(=O)c1cccnc1,0
0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,43,ACUBOP01,OC(=O)c1cccnc1,0
0.382022472,0.339813551,0.816666667,0.116838488,0.773062731,0.165957447,44,ACUGAH,OC(=O)c1c[nH]c(=O)[nH]c1=O,0
0.280898876,0.223951146,0.172222222,0.824742268,0.025830258,0.258156028,45,ACUREY,OC(=O)c1cc(Oc2ccc(cc2)c2cc(nc(c2)c2ccncc2)c2ccncc2)cc(c1)C(=O)O,1
