0,0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,1
1,0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,1
2,0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,1
3,0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,0
4,0.247191011,0.207700403,0.238888889,0.591065292,0.073800738,0.028368794,1
5,0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,0
6,0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,0
7,0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,2
8,0.696629213,0.657690602,0.594444444,0.378006873,0.370848708,0.258156028,1
9,0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,3
10,0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,0
11,0.247191011,0.207700403,0.238888889,0.591065292,0.073800738,0.028368794,0
12,0.258426966,0.211633755,0.211111111,0.70790378,0.055350554,0.120567376,0
13,0.303370787,0.252929729,0.133333333,0.841924399,0.018450185,0.014184397,0
14,0.887640449,0.866592323,0.2,0.652920962,0.025830258,0.14751773,2
15,0.303370787,0.252929729,0.133333333,0.841924399,0.018450185,0.014184397,1
16,0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,0
17,0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,0
18,0.606741573,0.571057593,0.427777778,0.378006873,0.474169742,0.163120567,0
19,0.674157303,0.627570721,0.627777778,0.378006873,0.411439114,0.217021277,0
20,0.696629213,0.657690602,0.594444444,0.378006873,0.370848708,0.258156028,0
21,0.730337079,0.693757657,0.6,0.378006873,0.319188192,0.141843972,0
22,0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,0
23,0.303370787,0.252929729,0.133333333,0.841924399,0.018450185,0.014184397,1
24,0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,1
25,0.303370787,0.252929729,0.133333333,0.841924399,0.018450185,0.014184397,3
26,0.280898876,0.223951146,0.172222222,0.824742268,0.025830258,0.258156028,1
27,0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,2
28,0.202247191,0.164504113,0.366666667,0.4604811,0.228782288,0.124822695,1
29,0.258426966,0.211633755,0.211111111,0.70790378,0.055350554,0.120567376,3
30,0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,1
31,0.258426966,0.211633755,0.211111111,0.70790378,0.055350554,0.120567376,0
32,0.303370787,0.252929729,0.133333333,0.841924399,0.018450185,0.014184397,2
33,0.696629213,0.657690602,0.594444444,0.378006873,0.370848708,0.258156028,2
34,0.674157303,0.627570721,0.627777778,0.378006873,0.411439114,0.217021277,0
35,0.696629213,0.657690602,0.594444444,0.378006873,0.370848708,0.258156028,0
36,0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,1
37,0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,1
38,0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,2
39,0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,0
40,0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,0
41,0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,0
42,0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,0
43,0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,0
44,0.382022472,0.339813551,0.816666667,0.116838488,0.773062731,0.165957447,0
45,0.280898876,0.223951146,0.172222222,0.824742268,0.025830258,0.258156028,1
46,0.247191011,0.207700403,0.238888889,0.591065292,0.073800738,0.028368794,0
47,0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,0
48,0.247191011,0.207700403,0.238888889,0.591065292,0.073800738,0.028368794,0
49,0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,3
50,0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,3
51,0.415730337,0.364722688,0.488888889,0.563573883,0.230627306,0.157446809,3
52,0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,2
53,0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,3
54,0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,3
55,0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,2
56,0.303370787,0.252929729,0.133333333,0.841924399,0.018450185,0.014184397,1
57,0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,2
58,0.303370787,0.252929729,0.133333333,0.841924399,0.018450185,0.014184397,3
59,0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,3
60,0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,3
61,0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,3
62,0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,3
63,0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,3
64,0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,3
65,0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,2
66,0.685393258,0.650440806,0.638888889,0.378006873,0.333948339,0.117730496,0
67,0.685393258,0.650440806,0.638888889,0.378006873,0.333948339,0.117730496,0
